Country Code,Year,EG.GDP.PUSE.KO.PP,EG.GDP.PUSE.KO.PP.KD,EN.POP.DNST,IP.PAT.NRES,IP.PAT.RESD,NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,NE.TRD.GNFS.ZS,NV.IND.TOTL.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.PP.CD,NY.GDP.PCAP.PP.KD,SP.POP.TOTL,SP.URB.TOTL.IN.ZS
NRU,2019,,,,,,23601773.7090545,93691889.5723072,99.2135511191773,,118223430.12444599,12080.0745947298,11599.341152200901,12581.0,100.0
NZL,1980,,,11.8221867760434,2290.0,1148.0,6695618606.44663,6947500482.53233,58.69384704807771,34.5885576683551,23244547384.6748,,,3112900.0,83.428
NZL,1981,,,11.8677604344689,2424.0,1033.0,6818749479.643661,7557239197.40238,58.8754773595199,36.0304146208401,24417617184.2478,,,3124900.0,83.51100000000001
NZL,1982,,,11.986251946375,2547.0,986.0,6702112163.14639,7420247632.920609,58.442341310507004,36.940141057327104,24164603058.9949,,,3156100.0,83.552
NZL,1983,,,12.1503171167065,2683.0,1110.0,6905888538.38065,7191771819.13775,57.9929168131066,36.0080023790857,24309279705.5731,,,3199300.0,83.59200000000001
NZL,1984,,,12.255896092058801,3011.0,1001.0,6892046043.76231,7450482215.078291,66.1983965537872,35.8214670336245,21665975318.8842,,,3227100.0,83.633
NZL,1985,,,12.3318521894345,2967.0,1008.0,7232225063.938621,7759079283.88747,60.7432278389189,33.6898174055421,24679795396.4194,,,3247100.0,83.67299999999999
NZL,1986,,,12.328813945539501,3128.0,957.0,8152196873.679759,7997993240.3886795,52.7703483857609,31.408210101289,30604668356.5695,,,3246300.0,83.78
NZL,1987,,,12.4355322623524,3368.0,912.0,10547199009.5946,9643454038.997221,50.006132335806704,28.777518856932602,40376354069.9474,,,3274400.0,84.025
NZL,1988,,,12.469712506171401,3622.0,803.0,11833172302.7375,10034138486.3124,48.4038382023753,27.769935982434397,45176811594.2029,,,3283400.0,84.26799999999999
NZL,1989,,,12.5297178230982,3660.0,807.0,11573060306.5633,11255844232.703999,51.97811674661779,27.7044143804237,43920222524.7085,,,3299200.0,84.506
NZL,1990,3.8546793421034597,7.16476090369418,12.645930652083099,3869.0,802.0,12175342138.2896,11758799976.0951,52.6081416580188,26.535920238548698,45495129385.0475,14857.345104997099,27615.6110258674,3329800.0,84.742
NZL,1991,3.8687091696863103,6.91389087782475,13.273707796893401,3550.0,983.0,12465113661.9401,10889038937.6547,54.6355654428897,25.986283517843297,42745329732.162994,14561.1036038968,26022.6026207616,3495100.0,84.95
NZL,1992,3.91583812286662,6.83601323481292,13.412707455090999,3390.0,1031.0,12991280306.2527,11679604423.6495,59.23405884981171,25.9590221484649,41649829859.6342,14913.3802905023,26034.8006845186,3531700.0,85.103
NZL,1993,4.02149593610752,6.90161542020192,13.566518552276799,1866.0,1236.0,14314473756.9825,12606603617.0566,57.553650605971,25.965119716228198,46775620817.4327,15956.7784679654,27384.722024076098,3572200.0,85.25399999999999
NZL,1994,4.21435350605358,7.004952324402891,13.7480536250047,2517.0,1254.0,17024848891.8737,15508272788.3265,58.8145695364238,26.537527593819,55314732279.1379,17090.0486661206,28406.486536057997,3620000.0,85.404
NZL,1995,4.417354449280481,7.231783380117281,13.9508564049979,3435.0,1284.0,18787858660.9989,17590993623.8045,56.91425246269589,25.7232220790557,63918703506.9075,17906.5881477421,29315.4122107044,3673400.0,85.553
NZL,1996,4.46930829577596,7.2372722004696906,14.173407770308799,6192.0,1275.0,19884140419.037,18774802275.5654,55.116170957755095,25.062066646225098,70140835299.0148,18463.768821168,29898.8818765607,3732000.0,85.7
NZL,1997,4.49352294141939,7.071043317739691,14.3606395503399,8259.0,1572.0,18712727731.1984,17791716573.1577,55.2468635214425,24.8122883175118,66075143415.4952,19136.8212783408,30113.8536482574,3781300.0,85.781
NZL,1998,4.6460746825214905,7.227245414612139,14.488625574418002,4519.0,1181.0,16652981735.8808,15900310542.6601,57.89601782337629,23.809746690880498,56227169851.0448,19341.0011992042,30086.0773411189,3815000.0,85.861
NZL,1999,4.7770887299739595,7.325980361304361,14.5649614522806,6541.0,1420.0,18187243759.4063,17893507706.6791,61.4012311333669,24.0574411149087,58762260625.8758,20579.365916513998,31559.8137431497,3835100.0,85.941
NZL,2000,4.857347731813991,7.2877484940864505,14.6507918423151,5585.0,1463.0,18810433407.9831,17245422210.5125,68.51692687689321,23.5899832274969,52623281956.7031,21519.1572276459,32286.3863858515,3857700.0,86.021
NZL,2001,5.10487428995056,7.534357180939259,14.7373817933235,5507.0,1768.0,19087560689.7706,17132931525.1967,67.2338243520418,23.109733358195,53872425916.6248,22500.340216429904,33208.5748354201,3880500.0,86.1
NZL,2002,5.373353665265349,7.8762369795101,14.9956325244009,5109.0,1839.0,21885258021.5881,19861008428.2123,62.655994555447904,23.858382464991397,66627729311.4495,23306.2795376277,34162.2368793025,3948500.0,86.161
NZL,2003,5.71003249505524,8.342542024376039,15.2945197675743,5028.0,1845.0,26333821912.7886,24776474899.2305,57.914769345753,23.2578095804902,88250885550.2626,23968.3973515808,35018.6031928302,4027200.0,86.221
NZL,2004,5.91580989249349,8.46573287739962,15.5235274011621,4900.0,1631.0,30697142857.1429,30398655462.1849,58.79955227453589,23.5521710155992,103905210084.034,25080.938263995202,35891.7084078303,4087500.0,86.281
NZL,2005,6.2702129195400405,8.95383243471017,15.699745547073801,5112.0,1893.0,32448778427.0929,34110399211.4342,58.01874344071629,23.9417689045459,114720129550.095,25677.4190803252,36667.224981241496,4133900.0,86.34100000000001
NZL,2006,6.858627390235879,9.20462783151718,15.892294253921198,5212.0,2153.0,33025095648.7906,33455677323.1308,59.5658640885005,22.980965882680998,111608845081.38301,27759.0462511071,37254.056119605804,4184600.0,86.4
NZL,2007,7.248148330064139,9.38254460558463,16.041168204777602,5952.0,1892.0,40159476739.9133,39993385757.3308,58.3691905893434,22.9470382976901,137320496803.116,29387.5811961079,38041.4802328256,4223800.0,86.34
NZL,2008,7.31441484697652,9.143761894378619,16.1778891800539,4468.0,1256.0,42706825050.9594,43041400154.6356,64.33196928788391,23.2149637192035,133290222815.77301,29862.732413835,37331.4503511542,4259800.0,86.28
NZL,2009,7.5379416185812,9.06064099671698,16.340435228438,4803.0,1555.0,34875382597.289,32056967955.525,55.1528190980122,21.4219536549963,121357986132.8,30703.830560039904,36906.147593766,4302600.0,86.22
NZL,2010,7.39910998811692,8.77282849936358,16.5231096426266,5051.0,1585.0,44356174905.2179,40992659830.9386,58.2112510627423,21.1880107920563,146619138358.948,31261.939525973703,37066.0301656958,4350700.0,86.16
NZL,2011,7.83904727879737,9.01410590327656,16.6495765447571,4708.0,1501.0,51152198481.9997,48544383578.4633,59.1635333939672,21.0058977412307,168510189201.49402,32743.9007511678,37652.1506453633,4384000.0,86.1
NZL,2012,7.571772880695361,8.78536114317645,16.7411036420949,5674.0,1425.0,50852168174.6844,49626355944.3639,57.0097453341914,20.9690171922405,176247979235.906,32996.3454112092,38284.9321301677,4408100.0,86.161
NZL,2013,8.30930237234946,8.942177367066689,16.8702290076336,5167.0,1614.0,55007020974.9542,51933398298.9728,56.03496061774071,20.34126994358,190845889949.76398,36231.1004613438,38990.6290577967,4442100.0,86.221
NZL,2014,8.17496161559906,8.72797276899646,17.1269606167635,6092.0,1636.0,56295937837.0159,54564610236.9827,55.1759304370804,21.4448509071091,200921936786.219,37276.9439703148,39798.6152330665,4509700.0,86.281
NZL,2015,8.443725237280491,9.10454570793473,17.4535718354791,5317.0,1184.0,49540612632.7168,47710036785.8575,54.7991229311077,21.2370915263828,177467529071.288,37530.0390759274,40467.2045318007,4595700.0,86.34100000000001
NZL,2016,,,17.8238578101857,5311.0,1075.0,49955970136.2663,48315901219.9579,52.210157255499496,20.163616728553,188223664746.524,39990.5572803182,41083.8115286348,4693200.0,86.4
NZL,2017,,,18.206296760472398,5146.0,1014.0,56454831279.7164,54161964367.1288,53.8501715645581,20.4300182633239,205415864857.98398,41493.0341264557,41493.0341264557,4793900.0,86.46600000000001
NZL,2018,,,18.3851733697923,5221.0,1017.0,58178526330.3563,58136319343.1395,55.941949890016296,,207920613961.749,42810.8375120788,42635.218052447,4841000.0,86.538
NZL,2019,,,,,,,,,,206928765543.935,43952.54842839,42887.5181664188,4917000.0,86.615
OMN,1980,,,3.7298126009693098,,,3748117834.3949,2252461204.40069,100.314602390978,69.36256715551039,5981760277.938621,,,1154377.0,47.562
OMN,1981,,,3.94373182552504,,,4695715112.91257,2764910538.50608,102.77589427767299,67.12798360276061,7259120150.550091,,,1220585.0,49.471000000000004
OMN,1982,,,4.1683715670436206,,,4422987840.185289,3259988419.2240896,101.69770438807,63.2980737603252,7554719455.703529,,,1290111.0,51.385
OMN,1983,,,4.39769628432956,,,4255935147.65489,3019687319.05038,91.71867921160191,60.6992978101134,7932541690.79328,,,1361087.0,53.294
OMN,1984,,,4.62381260096931,,,4435437174.29068,3314996815.28662,87.85978863763171,59.09284846893561,8821366531.557621,,,1431070.0,55.196999999999996
OMN,1985,,,4.84141518578352,,,4985524030.110021,3720323972.20614,87.01061914437972,59.28990883098211,10005500579.0388,,,1498418.0,57.07899999999999
OMN,1986,,,5.04421647819063,,,2874345549.7382197,2997381937.17277,80.1729928093436,51.3493243968501,7323822251.3089,,,1561185.0,58.943999999999996
OMN,1987,,,5.23380613893376,,,3817945383.61508,2270480884.2652802,77.9449949372376,56.7689936994404,7811183094.92848,,,1619863.0,60.783
OMN,1988,,,5.4220032310177695,,,3355006501.95058,2629388816.64499,71.3599007598077,46.4257993487362,8386215864.75943,,,1678110.0,62.593999999999994
OMN,1989,,,5.62570597738288,,,,,,49.1147741147741,9372171651.49545,,,1741156.0,64.366
OMN,1990,10.133560604725302,11.5863128735871,5.85512439418417,,,5518855656.69701,3224967490.24707,74.82917492043,54.0964633087761,11685045513.6541,23593.933052508102,26976.370984287,1812161.0,66.102
OMN,1991,8.02874994096349,8.87947341431356,6.11879806138934,,,4884265279.58387,3940182054.6163898,77.8068244358833,49.403779123096704,11341482444.7334,24758.453834622404,27381.850751432998,1893768.0,67.796
OMN,1992,9.52639640921647,10.301058286478598,6.407996768982231,,,5568270481.14434,4426527958.38752,80.26483426972159,48.787568662670495,12452275682.7048,26214.304639421698,28345.9839828773,1983275.0,69.447
OMN,1993,9.5121862243387,10.0476359104986,6.695004846526659,,,5378413524.05722,4754226267.880361,81.10583728870009,45.70530435506699,12493107932.3797,27237.1224508996,28770.3250527281,2072104.0,71.044
OMN,1994,9.914450859169001,10.2535913800854,6.941579967689821,,,5555266579.9739895,4494148244.47334,77.7887383488012,45.1069997785517,12918855656.696999,27870.4682735652,28823.824668462203,2148419.0,71.688
OMN,1995,10.5214609230049,10.6578873333081,7.12205815831987,,,6078023407.02211,4907672301.69051,79.5914906446082,46.48489759002089,13802600780.2341,29119.6056256556,29497.1846799358,2204277.0,71.669
OMN,1996,10.740011854173698,10.6836511544249,7.226668820678509,,,7609882964.88947,5464239271.781529,85.57615375448991,49.3658818923106,15277763328.9987,30113.6832255407,29955.654698044702,2236654.0,71.649
OMN,1997,10.7708938164536,10.532745336780199,7.26902100161551,,,7924577373.21196,6111833550.065021,88.6279661712784,48.623039658428404,15837451235.3706,32291.956057372,31577.9688644991,2249762.0,71.62899999999999
OMN,1998,11.100939950611,10.734673088842198,7.27581260096931,,,5911573472.04161,7003901170.3511,91.6942309446426,44.953438312087606,14085373211.9636,33486.987286285,32382.1102400162,2251864.0,71.609
OMN,1999,10.8518260374283,10.3444253285245,7.28563489499192,,,7648894668.40052,5901170351.1053295,86.25039565920471,50.583125515681296,15710148244.4733,33882.3351550359,32298.0929438461,2254904.0,71.589
OMN,2000,10.8771474409749,10.1418444377997,7.327861066235861,,,10473342002.6008,5053315994.79844,79.5936325093992,59.1552675785937,19507412223.6671,36300.3986695735,33846.4655678077,2267973.0,71.569
OMN,2001,11.4494530388597,10.446329330117,7.41506300484653,,,10057217165.1495,5706111833.550071,81.03699544074979,56.401000093591605,19452015604.6814,38303.644395501,34947.7378998837,2294962.0,71.54899999999999
OMN,2002,10.9392937405564,9.825451386913679,7.54396768982229,,,9890767230.16905,5622886866.05982,77.018425028083,55.4739247763044,20142782834.8505,37823.758162383,33972.5311257591,2334858.0,71.529
OMN,2003,10.178954174310599,8.975839943163331,7.70974474959612,,,10764629388.8166,7094928478.543559,82.5539179149335,55.55528840374121,21633810143.0429,36691.6385234891,32354.824375810498,2386166.0,71.509
OMN,2004,10.3401600175175,8.87895164715901,7.9015088852988695,,,12723016905.0715,9625487646.29389,90.2474374054781,56.2657536548479,24763589076.723,37240.0462386833,31977.5099544947,2445517.0,71.827
OMN,2005,9.716590912478061,8.09145729670544,8.11389660743134,,,18114434330.2991,9654096228.86866,89.3398042004853,63.534432265082394,31081924577.3732,38326.2045986085,31916.013615041298,2511251.0,72.4
OMN,2006,6.77144254824049,5.473263094651741,8.338474959612281,,,20905071521.4564,11784135240.5722,87.83675180823928,63.701037772109395,37215864759.4278,40486.6515672213,32724.7989287712,2580758.0,72.967
OMN,2007,6.33251878693421,4.9845871939268,8.58532471728594,,,23771131339.4018,16829648894.6684,96.47258030626999,61.1186641782744,42085305591.6775,42176.8194209414,33199.1172927841,2657158.0,73.527
OMN,2008,7.89720458352258,6.0976094982947995,8.88841033925687,,,35617685305.5917,22644993498.0494,95.661048505216,66.9358316857473,60905331599.4798,44936.473540352,34696.4631575116,2750963.0,74.08
OMN,2009,8.35664398117194,6.40353565026074,9.29300807754443,,,24501950585.1756,16764629388.8166,85.2821507849914,59.60398381106461,48388296488.9467,45954.8564325012,35214.323133922204,2876186.0,74.624
OMN,2010,7.48661043132259,5.67076702127481,9.82692730210016,,,38499349804.9415,24166449934.9805,109.847276042854,65.8763619785731,57048114434.3303,46076.1702305668,34900.6040860581,3041434.0,75.161
OMN,2011,6.42691187722841,4.7684844933134,10.5043877221325,,,49534460338.1014,29235370611.1834,115.809196061562,71.565548226747,68016905071.5215,43517.8592679693,32288.3277483177,3251108.0,76.183
OMN,2012,6.585754299177919,4.8480131580104695,11.302193861066199,,,54824447334.2003,34397919375.8127,116.454166496938,70.5391937214007,76615864759.4278,44569.886236112005,32809.513551192205,3498029.0,77.564
OMN,2013,6.5023106408455,4.902431911504349,12.1641518578352,,,59386215864.7594,41830949284.7854,128.473620620217,67.6782778632405,78784395318.5956,42201.4046206046,31817.845093826098,3764805.0,78.882
OMN,2014,6.42503158447025,5.05957439561361,13.0121486268174,,,56954486345.9038,37856957087.1261,116.940774173267,64.1231927991044,81076462938.8817,38811.1036122975,30562.910628629703,4027260.0,80.145
OMN,2015,,,13.787877221324699,341.0,5.0,39081924577.3732,36777633289.987,110.905364659181,54.244312716017895,68400260078.0234,31113.591245864704,30192.5942833549,4267348.0,81.35
OMN,2016,,,14.472436187399001,366.0,3.0,31048114434.3303,31209362808.8427,95.0769536292324,48.126303246946705,65481144343.303,28926.1381937096,30190.994339740297,4479219.0,82.5
OMN,2017,,,15.075718901454,387.0,4.0,36964889466.8401,34959687906.3719,101.876171916731,49.67121864604711,70600000000.0,29083.236685353197,29083.236685353197,4665935.0,83.56
OMN,2018,,,15.6041453957997,,,46184655396.619,35297789336.801,102.78399286122,46.7535283812423,79275422626.788,29268.5566629904,28593.8303541484,4829483.0,84.539
OMN,2019,,,,,,44775032509.7529,32736280884.2653,100.68614864864901,46.7308445945946,76983094928.4785,29052.4973969582,27896.3367310471,4974986.0,85.443
PAK,1980,,,101.253558271067,369.0,37.0,2978282828.28283,5512929292.92929,35.8968993803885,22.305159728242103,23654444444.4444,,,78054343.0,28.066
PAK,1981,,,104.660205220008,,,3606767676.7676797,6275656565.65657,35.1680110425743,20.134365699003602,28100606060.6061,,,80680459.0,28.38
PAK,1982,,,108.229043430884,,,3131090047.39336,6492985781.9905205,31.3222832005281,20.0580579283623,30725971563.981003,,,83431605.0,28.619
PAK,1983,,,111.93173386259899,,,3495669291.33858,6458110236.22047,34.6919621171996,19.8942333288509,28691889763.7795,,,86285935.0,28.859
PAK,1984,,,115.729693337484,,,3549643811.21995,6843425348.76818,33.3626328602532,20.2435910262457,31151825467.4978,,,89213706.0,29.101
PAK,1985,,,119.592556558738,,,3290831134.56464,7040171503.95778,33.1707461712947,20.229711727243302,31144920844.3272,,,92191510.0,29.344
PAK,1986,,,123.515174865089,,,3922380657.16057,6415065096.09423,32.4067307767058,21.1557298671414,31899070055.7967,,,95215378.0,29.588
PAK,1987,,,127.498125518888,,,4605651034.080979,6366035537.43082,32.8971019024279,21.6301383980897,33351529274.6869,,,98285755.0,29.833000000000002
PAK,1988,,,131.524495381901,,,5331871261.74879,7473483338.08032,33.2842258313357,21.6952008398123,38472742808.3167,,,101389603.0,30.08
PAK,1989,,,135.576070205479,,,5652838735.60279,8174692224.59385,34.4216591208777,21.2080624102787,40171018229.0715,,,104512881.0,30.326999999999998
PAK,1990,4.82669166739118,7.3168394451183705,139.642902916148,524.0,23.0,5917028934.69827,8100453419.34278,35.034575900498,22.344244885465496,40010423970.4576,1923.5287029664498,2915.90009421284,107647921.0,30.576
PAK,1991,5.1125786531342,7.496698895114861,143.704140722291,502.0,22.0,7725443913.95311,8434856856.749459,35.419655104840295,22.9309229864785,45625234697.7094,2030.18697857739,2976.91273069167,110778648.0,30.826
PAK,1992,5.28753667848135,7.58049165941341,147.767649958489,605.0,17.0,8442727144.32719,9984100401.52539,37.6945397210631,22.644989000194002,48884606848.1265,2174.9612462413697,3118.13923745971,113911126.0,31.076999999999998
PAK,1993,5.24162657713533,7.34074958310775,151.887044676214,617.0,19.0,8394297012.573759,11552179554.512,38.4993168752315,22.592683968518894,51809949334.2396,2204.18119696019,3086.89334590531,117086685.0,31.329
PAK,1994,5.33446688578736,7.31457590734766,156.136833229556,574.0,31.0,8449775780.2813,9883119861.97772,35.0577237131595,22.370457765795802,52293456906.2665,2271.8219233905897,3115.10302011451,120362762.0,31.581999999999997
PAK,1995,5.473325781305139,7.35084327110213,160.565637972188,678.0,21.0,10132260947.2744,11777203672.1098,36.132753673519,21.323292184775102,60636022422.6176,2367.41243736481,3179.50702743971,123776839.0,31.836
PAK,1996,5.55264485599995,7.323279694588099,165.199888439186,799.0,16.0,10703064802.2602,13567618581.1477,38.3301268339895,21.9943844205166,63320122807.1223,2456.69475518362,3240.08887350268,127349290.0,32.092
PAK,1997,5.557919057479889,7.20597652503698,170.010158520133,1049.0,27.0,10040494157.2716,12967591818.8947,36.852266100896394,21.557279295247103,62433300338.0941,2452.9824797383603,3180.35113187425,131057431.0,32.348
PAK,1998,5.64169923740548,7.233188540333231,174.92117190743,1275.0,45.0,10252214043.9952,10900343051.9781,34.011725180531,22.053019506613197,62191955814.3478,2472.43206266656,3169.8902245374898,134843233.0,32.585
PAK,1999,5.61871606757012,7.1011946656522,179.82645937110803,1089.0,44.0,9668690514.20587,10684436233.8005,32.319962809426606,22.103173212168997,62973855718.8874,2529.00935693534,3196.2796373550104,138624621.0,32.783
PAK,2000,5.8331651153511395,7.2110247326955,184.650760170195,1149.0,46.0,9940178787.14665,10862333897.0766,25.363429689401897,17.5484570955365,82017743416.2841,2625.2618867262304,3245.3784558858897,142343578.0,32.982
PAK,2001,6.07390422641691,7.34746792294482,189.365922063097,1168.0,58.0,10600274819.6496,11361301958.09,27.630045237448,17.9777257323587,79484403984.8849,2709.02801244755,3277.0514123762105,145978402.0,33.18
PAK,2002,6.25447475324355,7.4480889886002,193.998676836862,1057.0,55.0,11007713543.3582,11073075673.9201,27.6338067154702,17.6732921468722,79904985384.8652,2753.54064764049,3279.0308677349,149549700.0,33.38
PAK,2003,6.4461169675159695,7.53634737233103,198.5955959423,1070.0,57.0,13917671162.7113,13423663991.8047,29.796396445008398,17.9790544645324,91760542940.0717,2898.0329446987203,3388.17664615312,153093373.0,33.58
PAK,2004,6.6406768384746595,7.5602744869027605,203.22838444375301,1008.0,73.0,15350078165.7113,14337311099.531,27.549625426659002,19.5939697520441,107759683863.123,3127.6907886739195,3560.81186416589,156664697.0,33.781
PAK,2005,7.03420826005123,7.76638357488438,207.949366957244,1141.0,143.0,17180327371.7266,21422766419.1275,32.1544291384714,19.9231595435095,120055291992.938,3357.36340465091,3706.8240002050798,160304008.0,33.982
PAK,2006,7.3670640564562095,7.89496772094931,212.77322929638902,1647.0,91.0,19400851368.1031,29577339842.2229,35.6817296644661,19.670466495297102,137264061106.04301,3579.96240978943,3836.4927263976097,164022627.0,34.184
PAK,2007,7.527206905169559,7.85556362317431,217.683822384807,1449.0,109.0,20137183305.7911,30135517579.188,32.990428566202695,19.981166230473303,152385716311.916,3766.85558269754,3931.17580823604,167808105.0,34.387
PAK,2008,7.9374205501883,8.12561790125315,222.66628528435,1375.0,170.0,21059563684.6186,39478276162.5351,35.5942014925682,21.737399523133202,170077814106.305,3818.0719405803,3908.59896013896,171648986.0,34.59
PAK,2009,8.102571475886482,8.23192847284087,227.69511337692,,,20843801712.9033,33085901223.3386,32.0718482614804,19.1914941748328,168152775283.03198,3868.7439643520597,3930.50819595476,175525609.0,34.793
PAK,2010,8.20996690704808,8.24496397698446,232.75301084474899,980.0,114.0,23946181767.915,34286260751.8489,32.86892658072961,19.7194846894423,177165635077.065,3890.2906620093,3906.8740144043395,179424641.0,34.997
PAK,2011,8.547517506012321,8.40831192576863,237.832855956829,861.0,92.0,29831048429.9786,40524442875.8579,32.939905145641106,20.501788094399103,213587413183.996,3993.55013133961,3928.51084211039,183340592.0,35.202
PAK,2012,8.68576496415962,8.60366921905702,242.94504332710702,798.0,96.0,27816080760.866,45794092923.3504,32.805502207367894,21.2988102661312,224383620829.57,4018.70376868105,3980.7199547512605,187281475.0,35.408
PAK,2013,8.843200139931929,8.769150906139199,248.10984718762995,783.0,151.0,30699243926.6237,46374225334.6554,33.3335986818131,20.2169364090313,231218567178.97897,4103.58407799174,4069.2223930845794,191262919.0,35.613
PAK,2014,9.209635052512981,9.063315364259529,253.355677926526,776.0,146.0,29916086156.5945,45594469822.3761,30.9012446161031,20.0251621004652,244360888750.807,4238.5945208844,4171.25310883145,195306825.0,35.819
PAK,2015,,,258.700399543379,677.0,209.0,28690885214.612003,46130526984.1145,27.6546725177778,19.090994263971698,270556131701.17102,4373.01423367533,4278.34642685528,199426964.0,36.025999999999996
PAK,2016,,,264.14913345786596,636.0,204.0,25484992270.6768,45031995468.7861,25.306231510075804,18.2571020895745,278654637737.69,4410.09475326007,4421.67034908687,203627284.0,36.234
PAK,2017,,,269.687481838937,505.0,193.0,25149093615.2349,53590181467.7709,25.852836853200003,17.8043073969293,304567253219.097,4571.41449087153,4571.41449087153,207896686.0,36.442
PAK,2018,,,275.28931870070596,586.0,306.0,28222894276.0221,63137969232.335,29.043321842986003,17.9122050645387,314567541558.339,4851.61275054444,4739.768808227829,212215030.0,36.666
PAK,2019,,,,,,28153324135.546,56532439052.4472,30.4382082628105,18.3387737011522,278221906022.841,4884.88138953447,4690.484754950739,216565318.0,36.907
PAN,1980,,,26.614030131826702,90.0,15.0,3000600900.0,3343857700.0,137.50194621409798,25.2171372430304,4614086400.0,,,1978487.0,50.446999999999996
PAN,1981,,,27.2527710519236,90.0,8.0,3253003600.0,3730569700.0,133.722896552873,24.5641815774541,5222421500.0,,,2025971.0,50.786
PAN,1982,,,27.895574387947303,97.0,7.0,3277786800.0,3460434900.0,116.78496980788401,24.6184980855122,5769767900.0,,,2073757.0,51.126000000000005
PAN,1983,,,28.5426419155233,134.0,16.0,2792310500.0,2724782300.0,93.1350462972318,22.960711463482102,5923755900.0,,,2121860.0,51.465
PAN,1984,,,29.1945789615281,98.0,15.0,2752048000.0,2929064300.0,91.8770280450338,23.3918364903921,6183387100.0,,,2170325.0,51.805
PAN,1985,,,29.8520446596718,78.0,14.0,2972609600.0,3180313400.0,94.05957220535281,25.7710676931503,6541517100.0,,,2219201.0,52.143
PAN,1986,,,30.515200430454698,83.0,11.0,3202394800.0,3413764500.0,97.3274590898378,24.931450961248803,6797834200.0,,,2268500.0,52.482
PAN,1987,,,31.1846112456282,73.0,3.0,3233834800.0,3497613100.0,98.59077157751129,24.256505367947696,6827665300.0,,,2318264.0,52.82
PAN,1988,,,31.8610573042776,79.0,9.0,2940126900.0,2824846900.0,97.66534547074859,21.6622517438129,5902783400.0,,,2368551.0,53.159
PAN,1989,,,32.5454129674469,44.0,6.0,3092916000.0,3393593400.0,109.59774433587499,20.8272364589915,5918469800.0,,,2419426.0,53.497
PAN,1990,8.36149698079178,17.780358965603398,33.2384584342211,53.0,15.0,3699099600.0,4137057400.0,121.793552873367,19.392813174205,6433967000.0,5045.01792054985,10728.010764261999,2470947.0,53.903
PAN,1991,8.72513202345912,17.9466995091046,33.940247511434,68.0,19.0,4552713300.0,5369275600.0,140.246558305042,21.575905495594803,7074675500.0,5588.88596340015,11495.7638126408,2523118.0,54.757
PAN,1992,8.47053802970439,17.0348179461518,34.6509819747108,66.0,18.0,5336629500.0,6315044100.0,144.87918854738,21.4662547681876,8042337700.0,6058.21659411924,12183.4783572512,2575954.0,55.608999999999995
PAN,1993,9.01430149908205,17.7087917064783,35.3723432875975,80.0,20.0,5626006400.0,6641440500.0,139.679221337261,22.667757947449104,8782585400.0,6406.729727813729,12586.160145753798,2629580.0,56.456
PAN,1994,8.992192105185401,17.2960217490719,36.1059456550982,86.0,11.0,6185029900.0,7264372200.0,143.609032792557,22.1323305980345,9365289800.0,6593.29685994614,12681.8693988928,2684116.0,57.301
PAN,1995,9.20670584849853,17.3449339675656,36.8532149582997,62.0,16.0,6399816900.0,7664630500.0,146.905380036798,22.5982901672716,9573813700.0,6710.576325923679,12642.3614670428,2739668.0,58.141000000000005
PAN,1996,9.12878699709039,16.8888981468854,37.6148910411622,142.0,31.0,7036371500.0,8362252100.0,156.00661527173799,22.5623864418539,9870494000.0,6968.21557442609,12891.689020625901,2796291.0,58.978
PAN,1997,9.51090280343035,17.297561662058403,38.3900053806833,,,8220258000.0,9433963500.0,165.343715010128,21.3473131529181,10677286100.0,7393.98923735927,13447.5125448331,2853913.0,59.806999999999995
PAN,1998,8.90244302172907,16.0107463427393,39.175625504439104,,,7831147900.0,9678913600.0,151.268472830654,21.016646004612,11575486400.0,7865.19473856915,14145.2899600834,2912316.0,60.632
PAN,1999,9.52109467979643,16.8796615500017,39.9676620930858,,,6896505400.0,8470864100.0,126.686314897888,22.4584093972918,12130252200.0,8126.98881753083,14408.0933205783,2971196.0,61.451
PAN,2000,9.87039279468293,17.116291328713,40.763088512241104,153.0,7.0,7629852800.0,8856300400.0,133.988939472689,21.5483007107785,12304115000.0,8367.744177647459,14510.5417877503,3030328.0,62.198
PAN,2001,8.9484613806261,15.1845052440054,41.5610438525693,,,7768180900.0,8496734500.0,130.09836799567,19.1977925731547,12502013400.0,8435.268026401109,14313.675405560802,3089648.0,62.497
PAN,2002,10.2272022619412,17.084150035101302,42.3619585687382,,,7489896100.0,8343913600.0,121.85186602899701,17.9316087447011,12994310400.0,8594.08798515968,14356.095126788001,3149188.0,62.794
PAN,2003,10.8428737651474,17.782370179065,43.1671778315846,,,7441313900.0,8264774200.0,114.693366893187,18.988628376384803,13693981200.0,8951.6703736885,14680.786639567901,3209048.0,63.091
PAN,2004,12.137572637013099,19.3838293553388,43.97842345977939,,,8672878000.0,9891553000.0,123.652561234755,19.1095521137653,15013381700.0,9701.820754557371,15493.9083428384,3269356.0,63.387
PAN,2005,12.0297292716227,18.6312496968081,44.7971078827011,,,10561613900.0,11657508000.0,135.694316600018,18.7151574508049,16374393900.0,10527.469319461401,16304.598809970901,3330217.0,63.681999999999995
